id,order_date,order_time,price,num_pizza,size_1,pizza_1,size_2,pizza_2,size_3,pizza_3,size_4,pizza_4,size_5,pizza_5
2015-001125,19-Jan-15,18:45:40,30.75,2,large,mexicana,small,hawaiian,NA,NA,NA,NA,NA,NA
2015-001126,19-Jan-15,18:48:46,12.75,1,small,southw_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001127,19-Jan-15,18:53:52,43.5,3,large,classic_dlx,small,pep_msh_pep,small,veggie_veg,NA,NA,NA,NA
2015-001128,19-Jan-15,18:59:54,37.5,2,medium,cali_ckn,large,thai_ckn,NA,NA,NA,NA,NA,NA
2015-001129,19-Jan-15,19:00:20,44.25,3,medium,cali_ckn,small,pep_msh_pep,large,hawaiian,NA,NA,NA,NA
2015-001130,19-Jan-15,19:03:05,39.25,2,large,ital_supr,large,five_cheese,NA,NA,NA,NA,NA,NA
2015-001131,19-Jan-15,19:06:42,32.75,2,medium,pepperoni,large,green_garden,NA,NA,NA,NA,NA,NA
2015-001132,19-Jan-15,19:51:37,58.95,4,large,five_cheese,small,pepperoni,small,cali_ckn,large,four_cheese,NA,NA
2015-001133,19-Jan-15,19:59:17,74.5,4,large,napolitana,medium,the_greek,large,pep_msh_pep,large,ital_cpcllo,NA,NA
2015-001134,19-Jan-15,20:05:41,11,1,small,pep_msh_pep,NA,NA,NA,NA,NA,NA,NA,NA
2015-001135,19-Jan-15,21:15:41,15.25,1,large,pepperoni,NA,NA,NA,NA,NA,NA,NA,NA
2015-001136,19-Jan-15,21:59:06,49.5,3,large,ital_supr,small,veggie_veg,medium,thai_ckn,NA,NA,NA,NA
2015-001137,19-Jan-15,22:13:28,36.75,2,medium,veggie_veg,large,soppressata,NA,NA,NA,NA,NA,NA
2015-001138,20-Jan-15,11:21:49,20.25,1,large,mexicana,NA,NA,NA,NA,NA,NA,NA,NA
2015-001139,20-Jan-15,11:25:59,57.5,4,small,the_greek,small,sicilian,large,spicy_ital,small,ital_supr,NA,NA
2015-001140,20-Jan-15,11:31:16,91.25,5,x-large,the_greek,medium,pepperoni,medium,mexicana,medium,ital_veggie,large,ital_cpcllo
2015-001141,20-Jan-15,11:35:08,16,1,medium,spinach_fet,NA,NA,NA,NA,NA,NA,NA,NA
2015-001142,20-Jan-15,11:36:48,40.5,2,large,sicilian,large,sicilian,NA,NA,NA,NA,NA,NA
2015-001143,20-Jan-15,11:37:33,51.25,3,large,five_cheese,small,big_meat,large,ital_supr,NA,NA,NA,NA
2015-001144,20-Jan-15,12:02:21,36.75,2,large,mexicana,medium,prsc_argla,NA,NA,NA,NA,NA,NA
2015-001145,20-Jan-15,12:04:15,61.75,4,medium,spinach_supr,medium,mediterraneo,small,ckn_pesto,medium,spicy_ital,NA,NA
2015-001146,20-Jan-15,12:12:00,16.5,1,medium,spinach_supr,NA,NA,NA,NA,NA,NA,NA,NA
2015-001147,20-Jan-15,12:12:25,12.5,1,small,soppressata,NA,NA,NA,NA,NA,NA,NA,NA
2015-001148,20-Jan-15,12:17:42,28.5,2,medium,ital_supr,small,big_meat,NA,NA,NA,NA,NA,NA
2015-001149,20-Jan-15,12:22:41,36.75,2,large,prsc_argla,medium,green_garden,NA,NA,NA,NA,NA,NA
2015-001150,20-Jan-15,12:39:05,219.75,14,small,ckn_pesto,small,napolitana,medium,green_garden,large,soppressata,small,thai_ckn
2015-001151,20-Jan-15,12:43:36,17.95,1,large,four_cheese,NA,NA,NA,NA,NA,NA,NA,NA
2015-001152,20-Jan-15,12:44:23,16.75,1,medium,ckn_alfredo,NA,NA,NA,NA,NA,NA,NA,NA
2015-001153,20-Jan-15,12:56:30,183,11,medium,soppressata,medium,southw_ckn,medium,peppr_salami,medium,spicy_ital,large,classic_dlx
2015-001154,20-Jan-15,12:59:38,69.75,4,large,five_cheese,large,prsc_argla,large,prsc_argla,small,pepperoni,NA,NA
2015-001155,20-Jan-15,13:05:11,16.5,1,large,hawaiian,NA,NA,NA,NA,NA,NA,NA,NA
2015-001156,20-Jan-15,13:14:15,16,1,medium,ital_cpcllo,NA,NA,NA,NA,NA,NA,NA,NA
2015-001157,20-Jan-15,13:16:58,24,2,small,big_meat,small,napolitana,NA,NA,NA,NA,NA,NA
2015-001158,20-Jan-15,13:17:45,54.25,3,medium,thai_ckn,large,cali_ckn,medium,cali_ckn,NA,NA,NA,NA
2015-001159,20-Jan-15,14:06:41,20.75,1,large,cali_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001160,20-Jan-15,14:14:54,48.25,3,large,cali_ckn,small,pep_msh_pep,medium,ital_supr,NA,NA,NA,NA
2015-001161,20-Jan-15,14:21:41,20.75,1,large,thai_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001162,20-Jan-15,14:40:02,24.75,2,small,spinach_supr,small,calabrese,NA,NA,NA,NA,NA,NA
2015-001163,20-Jan-15,14:47:28,12.75,1,small,cali_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001164,20-Jan-15,15:13:31,33.5,2,large,pep_msh_pep,medium,veggie_veg,NA,NA,NA,NA,NA,NA
2015-001165,20-Jan-15,15:15:26,39.25,2,large,ital_supr,large,five_cheese,NA,NA,NA,NA,NA,NA
2015-001166,20-Jan-15,15:25:08,12,1,small,veggie_veg,NA,NA,NA,NA,NA,NA,NA,NA
2015-001167,20-Jan-15,15:28:09,20.75,1,large,prsc_argla,NA,NA,NA,NA,NA,NA,NA,NA
2015-001168,20-Jan-15,15:58:05,16,1,medium,veggie_veg,NA,NA,NA,NA,NA,NA,NA,NA
2015-001169,20-Jan-15,16:08:25,49.75,3,large,ital_cpcllo,medium,ital_veggie,medium,pepperoni,NA,NA,NA,NA
2015-001170,20-Jan-15,16:37:24,16.75,1,medium,bbq_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001171,20-Jan-15,16:41:58,12,1,small,classic_dlx,NA,NA,NA,NA,NA,NA,NA,NA
2015-001172,20-Jan-15,16:53:23,28,2,medium,classic_dlx,small,the_greek,NA,NA,NA,NA,NA,NA
2015-001173,20-Jan-15,16:57:05,29.95,2,large,four_cheese,small,veggie_veg,NA,NA,NA,NA,NA,NA
2015-001174,20-Jan-15,17:02:58,33.25,2,large,soppressata,small,spinach_supr,NA,NA,NA,NA,NA,NA
2015-001175,20-Jan-15,17:05:14,69.5,4,medium,peppr_salami,small,ital_cpcllo,large,sicilian,large,soppressata,NA,NA
2015-001176,20-Jan-15,17:05:19,57.25,4,small,sicilian,medium,peppr_salami,medium,classic_dlx,small,spicy_ital,NA,NA
2015-001177,20-Jan-15,17:27:29,25.75,2,medium,classic_dlx,small,pepperoni,NA,NA,NA,NA,NA,NA
2015-001178,20-Jan-15,18:01:13,20.75,1,large,spicy_ital,NA,NA,NA,NA,NA,NA,NA,NA
2015-001179,20-Jan-15,18:02:28,20.75,1,large,soppressata,NA,NA,NA,NA,NA,NA,NA,NA
2015-001180,20-Jan-15,18:12:31,42.15,2,small,brie_carre,large,five_cheese,NA,NA,NA,NA,NA,NA
2015-001181,20-Jan-15,18:17:53,20.75,1,large,cali_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001182,20-Jan-15,18:33:48,79.65,4,large,spin_pesto,small,brie_carre,large,five_cheese,medium,bbq_ckn,NA,NA
2015-001183,20-Jan-15,18:51:30,36,2,large,pepperoni,large,cali_ckn,NA,NA,NA,NA,NA,NA
2015-001184,20-Jan-15,19:04:35,20.75,1,large,spinach_supr,NA,NA,NA,NA,NA,NA,NA,NA
2015-001185,20-Jan-15,19:10:26,16.5,1,large,hawaiian,NA,NA,NA,NA,NA,NA,NA,NA
2015-001186,20-Jan-15,19:19:55,38.7,2,large,four_cheese,large,thai_ckn,NA,NA,NA,NA,NA,NA
2015-001187,20-Jan-15,19:21:40,16.75,1,medium,southw_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001188,20-Jan-15,19:25:25,20.75,1,large,spinach_supr,NA,NA,NA,NA,NA,NA,NA,NA
2015-001189,20-Jan-15,19:40:47,16.75,1,medium,bbq_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001190,20-Jan-15,19:43:15,36.75,2,medium,classic_dlx,large,peppr_salami,NA,NA,NA,NA,NA,NA
2015-001191,20-Jan-15,19:56:41,36.75,2,large,ital_supr,medium,napolitana,NA,NA,NA,NA,NA,NA
2015-001192,20-Jan-15,20:15:27,20.75,1,large,thai_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001193,20-Jan-15,20:26:22,61.75,4,small,veggie_veg,large,peppr_salami,small,sicilian,medium,cali_ckn,NA,NA
2015-001194,20-Jan-15,20:27:18,37.25,2,medium,spicy_ital,large,peppr_salami,NA,NA,NA,NA,NA,NA
2015-001195,20-Jan-15,20:39:52,44,3,small,southw_ckn,small,cali_ckn,large,five_cheese,NA,NA,NA,NA
2015-001196,20-Jan-15,20:44:41,38.75,2,large,five_cheese,large,spinach_fet,NA,NA,NA,NA,NA,NA
2015-001197,20-Jan-15,20:53:41,12,1,small,green_garden,NA,NA,NA,NA,NA,NA,NA,NA
2015-001198,20-Jan-15,22:02:08,12,1,small,mediterraneo,NA,NA,NA,NA,NA,NA,NA,NA
2015-001199,20-Jan-15,22:10:20,16.75,1,medium,ckn_alfredo,NA,NA,NA,NA,NA,NA,NA,NA
2015-001200,20-Jan-15,22:14:41,33.25,2,medium,prsc_argla,medium,ckn_alfredo,NA,NA,NA,NA,NA,NA
2015-001201,20-Jan-15,22:40:10,39.25,2,large,five_cheese,large,spicy_ital,NA,NA,NA,NA,NA,NA
2015-001202,21-Jan-15,11:50:26,12,1,small,big_meat,NA,NA,NA,NA,NA,NA,NA,NA
2015-001203,21-Jan-15,11:54:22,20.75,1,large,ital_supr,NA,NA,NA,NA,NA,NA,NA,NA
2015-001204,21-Jan-15,12:23:38,56.75,4,small,big_meat,large,hawaiian,medium,veggie_veg,small,sicilian,NA,NA
2015-001205,21-Jan-15,12:29:13,16,1,medium,veggie_veg,NA,NA,NA,NA,NA,NA,NA,NA
2015-001206,21-Jan-15,12:38:38,170.25,10,medium,ital_cpcllo,large,hawaiian,large,prsc_argla,small,cali_ckn,small,sicilian
2015-001207,21-Jan-15,12:52:42,28.75,2,small,spinach_supr,medium,calabrese,NA,NA,NA,NA,NA,NA
2015-001208,21-Jan-15,13:03:21,12,1,small,ital_cpcllo,NA,NA,NA,NA,NA,NA,NA,NA
2015-001209,21-Jan-15,13:13:52,47.9,3,large,four_cheese,small,veggie_veg,large,four_cheese,NA,NA,NA,NA
2015-001210,21-Jan-15,13:20:41,16.75,1,medium,cali_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001211,21-Jan-15,13:37:51,12.5,1,small,spin_pesto,NA,NA,NA,NA,NA,NA,NA,NA
2015-001212,21-Jan-15,13:42:25,27.25,2,small,mediterraneo,large,pepperoni,NA,NA,NA,NA,NA,NA
2015-001213,21-Jan-15,13:58:53,22.5,2,small,pepperoni,small,southw_ckn,NA,NA,NA,NA,NA,NA
2015-001214,21-Jan-15,14:00:05,215.45,12,large,ital_cpcllo,large,southw_ckn,large,ital_cpcllo,large,ital_veggie,medium,cali_ckn
2015-001215,21-Jan-15,14:02:04,20.25,1,large,spinach_fet,NA,NA,NA,NA,NA,NA,NA,NA
2015-001216,21-Jan-15,14:08:29,16.75,1,medium,bbq_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001217,21-Jan-15,14:26:35,12.75,1,small,cali_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001218,21-Jan-15,14:27:30,60.5,4,large,peppr_salami,small,spicy_ital,small,spinach_fet,large,pepperoni,NA,NA
2015-001219,21-Jan-15,15:13:10,67.75,4,large,the_greek,medium,veggie_veg,large,sicilian,small,pep_msh_pep,NA,NA
2015-001220,21-Jan-15,15:20:03,16.25,1,medium,calabrese,NA,NA,NA,NA,NA,NA,NA,NA
2015-001221,21-Jan-15,15:23:36,22.5,2,small,pepperoni,small,ckn_pesto,NA,NA,NA,NA,NA,NA
2015-001222,21-Jan-15,15:32:23,36.75,2,medium,classic_dlx,large,thai_ckn,NA,NA,NA,NA,NA,NA
2015-001223,21-Jan-15,15:36:37,16.5,1,medium,prsc_argla,NA,NA,NA,NA,NA,NA,NA,NA
2015-001224,21-Jan-15,15:45:47,32.75,2,small,napolitana,large,thai_ckn,NA,NA,NA,NA,NA,NA
2015-001225,21-Jan-15,15:59:07,22,2,small,sicilian,small,pepperoni,NA,NA,NA,NA,NA,NA
2015-001226,21-Jan-15,16:10:57,57.95,4,large,four_cheese,small,big_meat,small,napolitana,medium,ital_cpcllo,NA,NA
2015-001227,21-Jan-15,16:20:21,10.5,1,small,hawaiian,NA,NA,NA,NA,NA,NA,NA,NA
2015-001228,21-Jan-15,16:26:36,28.75,2,small,napolitana,medium,ital_veggie,NA,NA,NA,NA,NA,NA
2015-001229,21-Jan-15,16:28:19,10.5,1,small,hawaiian,NA,NA,NA,NA,NA,NA,NA,NA
2015-001230,21-Jan-15,16:38:28,68.75,4,large,ital_veggie,large,thai_ckn,medium,pep_msh_pep,small,spinach_supr,NA,NA
2015-001231,21-Jan-15,16:45:04,33.25,2,medium,spicy_ital,medium,cali_ckn,NA,NA,NA,NA,NA,NA
2015-001232,21-Jan-15,16:50:36,70,4,medium,pepperoni,medium,veggie_veg,large,soppressata,large,prsc_argla,NA,NA
2015-001233,21-Jan-15,17:11:27,58.7,4,small,ital_cpcllo,large,four_cheese,medium,cali_ckn,small,green_garden,NA,NA
2015-001234,21-Jan-15,17:36:59,29.25,2,medium,hawaiian,medium,spinach_fet,NA,NA,NA,NA,NA,NA
2015-001235,21-Jan-15,17:55:58,51.25,3,large,thai_ckn,medium,pep_msh_pep,medium,green_garden,NA,NA,NA,NA
2015-001236,21-Jan-15,17:56:32,20.25,1,large,mediterraneo,NA,NA,NA,NA,NA,NA,NA,NA
2015-001237,21-Jan-15,18:10:40,28.5,2,small,sicilian,medium,calabrese,NA,NA,NA,NA,NA,NA
2015-001238,21-Jan-15,18:18:51,64,4,large,five_cheese,small,mediterraneo,large,ckn_pesto,small,thai_ckn,NA,NA
2015-001239,21-Jan-15,18:22:29,12.75,1,small,cali_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001240,21-Jan-15,18:40:50,45.25,3,small,soppressata,medium,ckn_alfredo,medium,veggie_veg,NA,NA,NA,NA
2015-001241,21-Jan-15,18:43:02,53.75,3,large,spinach_fet,small,ckn_pesto,large,bbq_ckn,NA,NA,NA,NA
2015-001242,21-Jan-15,18:50:51,74.75,4,large,thai_ckn,medium,sicilian,small,sicilian,x-large,the_greek,NA,NA
2015-001243,21-Jan-15,19:02:27,29,2,small,spicy_ital,medium,peppr_salami,NA,NA,NA,NA,NA,NA
2015-001244,21-Jan-15,19:24:32,67.65,4,large,pepperoni,small,brie_carre,small,bbq_ckn,medium,napolitana,NA,NA
2015-001245,21-Jan-15,19:26:35,16.75,1,medium,ckn_alfredo,NA,NA,NA,NA,NA,NA,NA,NA
2015-001246,21-Jan-15,19:36:04,43,3,small,big_meat,small,spinach_supr,large,five_cheese,NA,NA,NA,NA
2015-001247,21-Jan-15,19:54:37,44.45,3,large,four_cheese,medium,classic_dlx,small,hawaiian,NA,NA,NA,NA
2015-001248,21-Jan-15,20:13:51,12.5,1,small,spinach_supr,NA,NA,NA,NA,NA,NA,NA,NA
2015-001249,21-Jan-15,20:40:44,30.45,2,small,spinach_supr,large,four_cheese,NA,NA,NA,NA,NA,NA
2015-001250,21-Jan-15,21:09:08,57.75,4,medium,pepperoni,medium,peppr_salami,medium,ital_veggie,small,big_meat,NA,NA
2015-001251,21-Jan-15,21:12:37,16.5,1,medium,peppr_salami,NA,NA,NA,NA,NA,NA,NA,NA
2015-001252,21-Jan-15,21:32:07,20.75,1,large,cali_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001253,22-Jan-15,11:34:52,37,2,large,mediterraneo,medium,southw_ckn,NA,NA,NA,NA,NA,NA
2015-001254,22-Jan-15,11:56:03,43.9,2,large,sicilian,small,brie_carre,NA,NA,NA,NA,NA,NA
2015-001255,22-Jan-15,12:05:34,36.75,3,small,ital_veggie,small,veggie_veg,small,spinach_fet,NA,NA,NA,NA
2015-001256,22-Jan-15,12:06:15,12.5,1,small,ital_supr,NA,NA,NA,NA,NA,NA,NA,NA
2015-001257,22-Jan-15,12:07:53,47,3,medium,sicilian,medium,veggie_veg,medium,four_cheese,NA,NA,NA,NA
2015-001258,22-Jan-15,12:18:53,16.75,1,medium,cali_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001259,22-Jan-15,12:22:47,12.75,1,small,bbq_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001260,22-Jan-15,12:31:07,12,1,small,veggie_veg,NA,NA,NA,NA,NA,NA,NA,NA
2015-001261,22-Jan-15,12:32:00,60,4,small,pepperoni,small,ckn_pesto,x-large,the_greek,small,big_meat,NA,NA
2015-001262,22-Jan-15,12:32:33,12,1,small,mexicana,NA,NA,NA,NA,NA,NA,NA,NA
2015-001263,22-Jan-15,12:39:12,18.5,1,large,five_cheese,NA,NA,NA,NA,NA,NA,NA,NA
2015-001264,22-Jan-15,12:58:30,36.75,2,medium,spinach_fet,large,spicy_ital,NA,NA,NA,NA,NA,NA
2015-001265,22-Jan-15,12:59:26,183.25,12,medium,veggie_veg,medium,bbq_ckn,large,ital_veggie,small,pep_msh_pep,small,hawaiian
2015-001266,22-Jan-15,12:59:51,33.5,2,medium,ckn_pesto,medium,bbq_ckn,NA,NA,NA,NA,NA,NA
2015-001267,22-Jan-15,13:01:27,14.5,1,medium,pep_msh_pep,NA,NA,NA,NA,NA,NA,NA,NA
2015-001268,22-Jan-15,13:01:39,53.75,3,large,thai_ckn,medium,ital_supr,large,hawaiian,NA,NA,NA,NA
2015-001269,22-Jan-15,13:04:41,16.25,1,medium,calabrese,NA,NA,NA,NA,NA,NA,NA,NA
2015-001270,22-Jan-15,13:12:15,16,1,medium,veggie_veg,NA,NA,NA,NA,NA,NA,NA,NA
2015-001271,22-Jan-15,13:14:17,64.75,4,small,napolitana,medium,classic_dlx,large,southw_ckn,medium,classic_dlx,NA,NA
2015-001272,22-Jan-15,13:14:37,24.75,2,small,ckn_pesto,small,mexicana,NA,NA,NA,NA,NA,NA
2015-001273,22-Jan-15,13:21:57,12,1,small,big_meat,NA,NA,NA,NA,NA,NA,NA,NA
2015-001274,22-Jan-15,13:24:14,238.7,14,small,hawaiian,large,ckn_pesto,medium,sicilian,large,four_cheese,small,thai_ckn
2015-001275,22-Jan-15,13:26:25,16.75,1,medium,ital_veggie,NA,NA,NA,NA,NA,NA,NA,NA
2015-001276,22-Jan-15,13:46:36,16.75,1,medium,ital_veggie,NA,NA,NA,NA,NA,NA,NA,NA
2015-001277,22-Jan-15,13:46:44,32.5,2,medium,spinach_supr,medium,classic_dlx,NA,NA,NA,NA,NA,NA
2015-001278,22-Jan-15,14:07:34,73.5,4,medium,the_greek,medium,spinach_fet,large,bbq_ckn,large,thai_ckn,NA,NA
2015-001279,22-Jan-15,14:16:38,37.25,2,large,spicy_ital,medium,spicy_ital,NA,NA,NA,NA,NA,NA
2015-001280,22-Jan-15,14:44:54,17.95,1,large,four_cheese,NA,NA,NA,NA,NA,NA,NA,NA
2015-001281,22-Jan-15,15:13:10,16.25,1,medium,sicilian,NA,NA,NA,NA,NA,NA,NA,NA
2015-001282,22-Jan-15,15:16:54,21.75,2,small,pepperoni,small,big_meat,NA,NA,NA,NA,NA,NA
2015-001283,22-Jan-15,15:47:42,53.75,4,small,ital_supr,small,classic_dlx,medium,ckn_pesto,small,spicy_ital,NA,NA
2015-001284,22-Jan-15,15:53:38,26,2,medium,hawaiian,small,cali_ckn,NA,NA,NA,NA,NA,NA
2015-001285,22-Jan-15,16:18:42,22.25,2,small,spin_pesto,small,pepperoni,NA,NA,NA,NA,NA,NA
2015-001286,22-Jan-15,16:29:13,29,2,medium,pepperoni,large,hawaiian,NA,NA,NA,NA,NA,NA
2015-001287,22-Jan-15,16:38:25,12,1,small,classic_dlx,NA,NA,NA,NA,NA,NA,NA,NA
2015-001288,22-Jan-15,17:10:07,16.75,1,medium,ckn_alfredo,NA,NA,NA,NA,NA,NA,NA,NA
2015-001289,22-Jan-15,17:11:54,36.75,2,medium,classic_dlx,large,bbq_ckn,NA,NA,NA,NA,NA,NA
2015-001290,22-Jan-15,17:17:19,69,4,large,the_greek,medium,bbq_ckn,small,pep_msh_pep,large,spicy_ital,NA,NA
2015-001291,22-Jan-15,17:20:13,61.5,4,small,spicy_ital,medium,the_greek,large,napolitana,medium,pepperoni,NA,NA
2015-001292,22-Jan-15,17:35:48,29,2,small,hawaiian,large,five_cheese,NA,NA,NA,NA,NA,NA
2015-001293,22-Jan-15,17:37:59,11,1,small,pep_msh_pep,NA,NA,NA,NA,NA,NA,NA,NA
2015-001294,22-Jan-15,17:43:01,37.5,2,large,ital_veggie,large,hawaiian,NA,NA,NA,NA,NA,NA
2015-001295,22-Jan-15,17:44:59,50.25,3,large,ital_supr,small,cali_ckn,medium,cali_ckn,NA,NA,NA,NA
2015-001296,22-Jan-15,17:46:53,31.5,2,medium,ckn_alfredo,medium,four_cheese,NA,NA,NA,NA,NA,NA
2015-001297,22-Jan-15,17:51:53,56.75,4,small,classic_dlx,small,mediterraneo,small,spicy_ital,large,sicilian,NA,NA
2015-001298,22-Jan-15,17:54:25,56,3,small,napolitana,large,five_cheese,x-large,the_greek,NA,NA,NA,NA
2015-001299,22-Jan-15,17:56:07,38.5,3,small,pepperoni,small,sicilian,medium,ital_supr,NA,NA,NA,NA
2015-001300,22-Jan-15,18:28:51,22.5,2,small,southw_ckn,small,pepperoni,NA,NA,NA,NA,NA,NA
2015-001301,22-Jan-15,18:42:08,71,4,small,classic_dlx,small,bbq_ckn,x-large,the_greek,large,thai_ckn,NA,NA
2015-001302,22-Jan-15,18:44:04,27,2,small,hawaiian,large,hawaiian,NA,NA,NA,NA,NA,NA
2015-001303,22-Jan-15,18:53:13,60.75,4,large,mexicana,small,big_meat,medium,mexicana,small,peppr_salami,NA,NA
2015-001304,22-Jan-15,19:02:50,12.5,1,medium,pepperoni,NA,NA,NA,NA,NA,NA,NA,NA
2015-001305,22-Jan-15,19:24:01,12.25,1,small,sicilian,NA,NA,NA,NA,NA,NA,NA,NA
2015-001306,22-Jan-15,19:35:25,31.25,2,small,southw_ckn,large,five_cheese,NA,NA,NA,NA,NA,NA
2015-001307,22-Jan-15,19:39:20,23.65,1,small,brie_carre,NA,NA,NA,NA,NA,NA,NA,NA
2015-001308,22-Jan-15,19:43:14,20.25,1,large,calabrese,NA,NA,NA,NA,NA,NA,NA,NA
2015-001309,22-Jan-15,20:04:42,12,1,small,classic_dlx,NA,NA,NA,NA,NA,NA,NA,NA
2015-001310,22-Jan-15,20:19:33,32.75,2,medium,cali_ckn,medium,spinach_fet,NA,NA,NA,NA,NA,NA
2015-001311,22-Jan-15,20:21:28,31.25,2,large,five_cheese,small,thai_ckn,NA,NA,NA,NA,NA,NA
2015-001312,22-Jan-15,20:23:41,12,1,small,spinach_fet,NA,NA,NA,NA,NA,NA,NA,NA
2015-001313,22-Jan-15,20:24:29,15.25,1,large,pepperoni,NA,NA,NA,NA,NA,NA,NA,NA
2015-001314,22-Jan-15,20:40:55,48.5,3,large,napolitana,small,classic_dlx,medium,veggie_veg,NA,NA,NA,NA
2015-001315,22-Jan-15,20:46:44,33.25,2,large,prsc_argla,small,spin_pesto,NA,NA,NA,NA,NA,NA
2015-001316,22-Jan-15,20:48:12,20.5,1,large,napolitana,NA,NA,NA,NA,NA,NA,NA,NA
2015-001317,22-Jan-15,21:00:41,20.75,1,large,thai_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001318,22-Jan-15,21:36:48,37.5,2,large,ital_supr,medium,thai_ckn,NA,NA,NA,NA,NA,NA
2015-001319,22-Jan-15,22:24:05,47,3,large,peppr_salami,medium,spin_pesto,small,pepperoni,NA,NA,NA,NA
2015-001320,22-Jan-15,23:02:31,31.25,2,large,five_cheese,small,southw_ckn,NA,NA,NA,NA,NA,NA
2015-001321,23-Jan-15,11:17:12,43,3,small,peppr_salami,small,napolitana,large,five_cheese,NA,NA,NA,NA
2015-001322,23-Jan-15,11:28:28,41.5,2,large,peppr_salami,large,cali_ckn,NA,NA,NA,NA,NA,NA
2015-001323,23-Jan-15,11:45:37,151,10,large,pep_msh_pep,small,sicilian,medium,hawaiian,medium,mexicana,small,sicilian
2015-001324,23-Jan-15,11:46:56,49,3,small,napolitana,medium,calabrese,large,prsc_argla,NA,NA,NA,NA
2015-001325,23-Jan-15,11:50:45,42.5,3,small,classic_dlx,medium,mexicana,medium,pep_msh_pep,NA,NA,NA,NA
2015-001326,23-Jan-15,12:00:54,38.7,2,large,four_cheese,large,ckn_alfredo,NA,NA,NA,NA,NA,NA
2015-001327,23-Jan-15,12:01:01,21,1,large,ital_veggie,NA,NA,NA,NA,NA,NA,NA,NA
2015-001328,23-Jan-15,12:29:42,12.75,1,small,bbq_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001329,23-Jan-15,12:49:11,12.5,1,small,peppr_salami,NA,NA,NA,NA,NA,NA,NA,NA
2015-001330,23-Jan-15,12:54:53,24,2,small,green_garden,small,big_meat,NA,NA,NA,NA,NA,NA
2015-001331,23-Jan-15,12:54:56,42.75,3,small,thai_ckn,small,prsc_argla,large,pep_msh_pep,NA,NA,NA,NA
2015-001332,23-Jan-15,12:55:29,17.5,1,large,pep_msh_pep,NA,NA,NA,NA,NA,NA,NA,NA
2015-001333,23-Jan-15,12:57:07,46.9,3,large,four_cheese,large,four_cheese,small,pep_msh_pep,NA,NA,NA,NA
2015-001334,23-Jan-15,13:00:58,14.75,1,medium,four_cheese,NA,NA,NA,NA,NA,NA,NA,NA
2015-001335,23-Jan-15,13:10:36,16.5,1,medium,soppressata,NA,NA,NA,NA,NA,NA,NA,NA
2015-001336,23-Jan-15,13:14:10,9.75,1,small,pepperoni,NA,NA,NA,NA,NA,NA,NA,NA
2015-001337,23-Jan-15,13:44:49,12,1,small,big_meat,NA,NA,NA,NA,NA,NA,NA,NA
2015-001338,23-Jan-15,13:47:01,54.5,3,small,prsc_argla,x-large,the_greek,medium,ital_supr,NA,NA,NA,NA
2015-001339,23-Jan-15,14:10:45,28.75,2,small,big_meat,medium,ital_veggie,NA,NA,NA,NA,NA,NA
2015-001340,23-Jan-15,14:12:26,110.45,6,small,green_garden,large,five_cheese,large,ital_cpcllo,large,spicy_ital,large,four_cheese
2015-001341,23-Jan-15,14:15:37,75.7,4,large,ital_cpcllo,medium,ckn_alfredo,large,four_cheese,large,classic_dlx,NA,NA
2015-001342,23-Jan-15,14:17:05,16.75,1,medium,cali_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001343,23-Jan-15,14:29:11,12.75,1,small,thai_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001344,23-Jan-15,14:58:58,18.5,1,large,five_cheese,NA,NA,NA,NA,NA,NA,NA,NA
2015-001345,23-Jan-15,15:01:02,28.5,2,small,spin_pesto,medium,mexicana,NA,NA,NA,NA,NA,NA
2015-001346,23-Jan-15,15:25:17,35.5,2,medium,four_cheese,large,thai_ckn,NA,NA,NA,NA,NA,NA
2015-001347,23-Jan-15,15:32:59,48,3,medium,four_cheese,medium,bbq_ckn,large,hawaiian,NA,NA,NA,NA
2015-001348,23-Jan-15,15:50:01,12.75,1,small,thai_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001349,23-Jan-15,16:03:08,36.75,2,medium,spicy_ital,large,veggie_veg,NA,NA,NA,NA,NA,NA
